STUDY_ID,REVIEWERS,INCLUDE,Publication.Type,Authors,Book.Authors,Group.Authors,Book.Group.Authors,Researcher.Ids,ORCIDs,Book.Editors,Author...Arabic,Article.Title,Article.Title...SciELO,Article.Title...SciELO.1,Article.Title...Chinese,Article.Title...Russian,Patent.Number,Patent.Assignee,Source.Title...Arabic,Source.Title,Source.Title...Korean,Book.Series.Title,Book.Series.Subtitle,Volume,Issue,Special.Issue,Meeting.Abstract,Start.Page,End.Page,Article.Number,DOI,Book.DOI,Early.Access.Date,Supplement,Publication.Date,Publication.Year,Abstract,Abstract...Foreign,Abstract...English.Transliteration,Abstract...Foreign.1,Abstract...Korean,Conference.Title,Conference.Date,Conference.Sponsor,Conference.Location,Times.Cited..WoS.Core,Times.Cited..CSCD.,Times.Cited..RSCI,Times.Cited..ARCI,Times.Cited..BCI,Times.Cited..SCIELO,Times.Cited..All.Databases,X180.Day.Usage.Count,Since.2013.Usage.Count,ISSN,eISSN,ISBN,UT..Unique.ID.,Pubmed.Id,X
23,Kim,maybe,J,"Ramoneda, Josep; Le Roux, Johannes; Frossard, Emmanuel; Bester, Cecilia; Oettle, Noel; Frey, Beat; Gamper, Hannes Andres",NA,,NA,"Gamper, Hannes A./N-4937-2017; Frey, Beat/AAE-1745-2022","Gamper, Hannes A./0000-0002-8185-3472; Frey, Beat/0000-0002-6391-3574; Le Roux, Johannes/0000-0001-7911-9810; Ramoneda, Josep/0000-0002-1806-2889",NA,NA,Insights from invasion ecology: Can consideration of eco-evolutionary experience promote benefits from root mutualisms in plant production?,,NA,NA,,NA,NA,NA,AoB PLANTS,NA,NA,NA,11,6,NA,NA,plz060,plz060,NA,10.1093/aobpla/plz060,NA,NA,NA,2019-Dec,2019,"Mutualistic plant-microbial functioning relies on co-adapted symbiotic partners as well as conducive environmental conditions. Choosing particular plant genotypes for domestication and subsequent cultivar selection can narrow the gene pools of crop plants to a degree that they are no longer able to benefit from microbial mutualists. Elevated mineral nutrient levels in cultivated soils also reduce the dependence of crops on nutritional support by mutualists such as mycorrhizal fungi and rhizobia. Thus, current ways of crop production are predestined to compromise the propagation and function of microbial symbionts, limiting their long-term benefits for plant yield stability. The influence of mutualists on non-native plant establishment and spread, i.e. biological invasions, provides an unexplored analogue to contemporary crop production that accounts for mutualistic services from symbionts like rhizobia and mycorrhizae. The historical exposure of organisms to biotic interactions over evolutionary timescales, or so-called eco-evolutionary experience (EEE), has been used to explain the success of such invasions. In this paper, we stress that consideration of the EEE concept can shed light on how to overcome the loss of microbial mutualist functions following crop domestication and breeding. We propose specific experimental approaches to utilize the wild ancestors of crops to determine whether crop domestication compromised the benefits derived from root microbial symbioses or not. This can predict the potential for success of mutualistic symbiosis manipulation in modern crops and the maintenance of effective microbial mutualisms over the long term.",,,NA,NA,NA,NA,NA,NA,4,0,0,0,4,0,4,NA,NA,2041-2851,,NA,MEDLINE:31777649,31777649,NA
27,Kim,YES,J,"Klonowska, Agnieszka; Moulin, Lionel; Ardley, Julie Kaye; Braun, Florence; Gollagher, Margaret Mary; Zandberg, Jaco Daniel; Marinova, Dora Vasileva; Huntemann, Marcel; Reddy, T B K; Varghese, Neha Jacob; Woyke, Tanja; Ivanova, Natalia; Seshadri, Rekha; Kyrpides, Nikos; Reeve, Wayne Gerald",NA,,NA,"Moulin, Lionel/C-2921-2008; Kyrpides, Nikos C./A-6305-2014","Moulin, Lionel/0000-0001-9068-6912; Kyrpides, Nikos C./0000-0002-6131-0462; Klonowska, Agnieszka/0000-0003-3325-7980; Reddy, TBK/0000-0002-0871-5567",NA,NA,"Novel heavy metal resistance gene clusters are present in the genome of Cupriavidus neocaledonicus STM 6070, a new species of Mimosa pudica microsymbiont isolated from heavy-metal-rich mining site soil.",,NA,NA,,NA,NA,NA,BMC genomics,NA,NA,NA,21,1,NA,NA,214,214,NA,10.1186/s12864-020-6623-z,NA,NA,NA,2020 Mar 06,2020,"BACKGROUND: Cupriavidus strain STM 6070 was isolated from nickel-rich soil collected near Koniambo massif, New Caledonia, using the invasive legume trap host Mimosa pudica. STM 6070 is a heavy metal-tolerant strain that is highly effective at fixing nitrogen with M. pudica. Here we have provided an updated taxonomy for STM 6070 and described salient features of the annotated genome, focusing on heavy metal resistance (HMR) loci and heavy metal efflux (HME) systems.RESULTS: The 6,771,773bp high-quality-draft genome consists of 107 scaffolds containing 6118 protein-coding genes. ANI values show that STM 6070 is a new species of Cupriavidus. The STM 6070 symbiotic region was syntenic with that of the M. pudica-nodulating Cupriavidus taiwanensis LMG 19424T. In contrast to the nickel and zinc sensitivity of C. taiwanensis strains, STM 6070 grew at high Ni2+ and Zn2+ concentrations. The STM 6070 genome contains 55 genes, located in 12 clusters, that encode HMR structural proteins belonging to the RND, MFS, CHR, ARC3, CDF and P-ATPase protein superfamilies. These HMR molecular determinants are putatively involved in arsenic (ars), chromium (chr), cobalt-zinc-cadmium (czc), copper (cop, cup), nickel (nie and nre), and silver and/or copper (sil) resistance. Seven of these HMR clusters were common to symbiotic and non-symbiotic Cupriavidus species, while four clusters were specific to STM 6070, with three of these being associated with insertion sequences. Within the specific STM 6070 HMR clusters, three novel HME-RND systems (nieIC cep nieBA, czcC2B2A2, and hmxB zneAC zneR hmxS) were identified, which constitute new candidate genes for nickel and zinc resistance.CONCLUSIONS: STM 6070 belongs to a new Cupriavidus species, for which we have proposed the name Cupriavidus neocaledonicus sp. nov.. STM6070 harbours a pSym with a high degree of gene conservation to the pSyms of M. pudica-nodulating C. taiwanensis strains, probably as a result of recent horizontal transfer. The presence of specific HMR clusters, associated with transposase genes, suggests that the selection pressure of the New Caledonian ultramafic soils has driven the specific adaptation of STM 6070 to heavy-metal-rich soils via horizontal gene transfer.",,,NA,NA,NA,NA,NA,NA,9,0,0,0,8,0,9,NA,NA,,1471-2164,NA,MEDLINE:32143559,32143559,NA
28,Kim,YES,J,"Harrison, Tia L; Wood, Corlett W; Heath, Katy D; Stinchcombe, John R",NA,,NA,"Stinchcombe, John/A-2941-2008","Stinchcombe, John/0000-0003-3349-2964",NA,NA,Geographically structured genetic variation in the Medicago lupulina-Ensifer mutualism.,,NA,NA,,NA,NA,NA,Evolution; international journal of organic evolution,NA,NA,NA,71,7,NA,NA,1787,1801,NA,10.1111/evo.13268,NA,NA,NA,2017-Jul,2017,"Gene flow between genetically differentiated populations can maintain variation in species interactions, especially when population structure is congruent between interacting species. However, large-scale empirical comparisons of the population structure of interacting species are rare, particularly in positive interspecific interactions (mutualisms). One agriculturally and ecologically important mutualism is the partnership between legume plants and rhizobia. Through characterizing and comparing the population genomic structure of the legume Medicago lupulina and two rhizobial species (Ensifer medicae and E. meliloti), we explored the spatial scale of population differentiation between interacting partners in their introduced range in North America. We found high proportions of E. meliloti in southeastern populations and high proportions of E. medicae in northwestern populations. Medicago lupulina and the Ensifer genus showed similar patterns of spatial genetic structure (isolation by distance). However, we detected no evidence of isolation by distance or population structure within either species of bacteria. Genome-wide nucleotide diversity within each of the two Ensifer species was low, suggesting limited introduction of strains, founder events, or severe bottlenecks. Our results suggest that there is potential for geographically structured coevolution between M. lupulina and the Ensifer genus, but not between M. lupulina and either Ensifer species.",,,NA,NA,NA,NA,NA,NA,13,0,0,0,11,0,13,NA,NA,,1558-5646,NA,MEDLINE:28489251,28489251,NA
30,Kim,NO,J,"Rasmussen, Magnus; Oldberg, Karl",NA,,NA,,"Rasmussen, Magnus/0000-0003-1588-5473",NA,NA,Febrile urinary tract infection in an immunocompetent male caused by Burkholderia multivorans- evidence of transmission in a home hot tub.,,NA,NA,,NA,NA,NA,IDCases,NA,NA,NA,17,,NA,NA,e00553,e00553,NA,10.1016/j.idcr.2019.e00553,NA,NA,NA,2019,2019,Burkholderia are opportunistic pathogens. Here we describe a case of Burkholderia multivorans urinary tract infection in a previously healthy man. The bacterium was likely introduced during sexual intercourse in a home hot tub contaminated with the bacterium. The infection led to urinary retention and was successfully treated with trimethoprim-sulfamethoxazole.,,,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,2214-2509,,NA,MEDLINE:31110946,31110946,NA
33,Kim,NO,J,"Pierce, Courtney F; Brown, Vienna R; Olsen, Steven C; Boggiatto, Paola; Pedersen, Kerri; Miller, Ryan S; Speidel, Scott E; Smyser, Timothy J",NA,,NA,,"Smyser, Timothy/0000-0003-4542-3077; Bowden, Courtney/0000-0001-7518-501X",NA,NA,Loci Associated With Antibody Response in Feral Swine (Sus scrofa) Infected With Brucella suis.,,NA,NA,,NA,NA,NA,Frontiers in veterinary science,NA,NA,NA,7,,NA,NA,554674,554674,NA,10.3389/fvets.2020.554674,NA,NA,NA,2020,2020,"Feral swine (Sus scrofa) are a destructive invasive species widespread throughout the United States that disrupt ecosystems, damage crops, and carry pathogens of concern for the health of domestic stock and humans including Brucella suis-the causative organism for swine brucellosis. In domestic swine, brucellosis results in reproductive failure due to abortions and infertility. Contact with infected feral swine poses spillover risks to domestic pigs as well as humans, companion animals, wildlife, and other livestock. Genetic factors influence the outcome of infectious diseases; therefore, genome wide association studies (GWAS) of differential immune responses among feral swine can provide an understanding of disease dynamics and inform management to prevent the spillover of brucellosis from feral swine to domestic pigs. We sought to identify loci associated with differential antibody responses among feral swine naturally infected with B. suis using a case-control GWAS. Tissue, serum, and genotype data (68,516 bi-allelic single nucleotide polymorphisms) collected from 47 feral swine were analyzed in this study. The 47 feral swine were culture positive for Brucella spp. Of these 47, 16 were antibody positive (cases) whereas 31 were antibody negative (controls). Single-locus GWAS were performed using efficient mixed-model association eXpedited (EMMAX) methodology with three genetic models: additive, dominant, and recessive. Eight loci associated with seroconversion were identified on chromosome 4, 8, 9, 10, 12, and 18. Subsequent bioinformatic analyses revealed nine putative candidate genes related to immune function, most notably phagocytosis and induction of an inflammatory response. Identified loci and putative candidate genes may play an important role in host immune responses to B. suis infection, characterized by a detectable bacterial presence yet a differential antibody response. Given that antibody tests are used to evaluate brucellosis infection in domestic pigs and for disease surveillance in invasive feral swine, additional studies are needed to fully understand the genetic component of the response to B. suis infection and to more effectively translate estimates of Brucella spp. antibody prevalence among feral swine to disease control management action.",,,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,NA,NA,2297-1769,,NA,MEDLINE:33324693,33324693,NA
39,Kim,NO,J,"Mau, Alex; Calchi, Ana Claudia; Bittencourt, Pedro; Navarrete-Talloni, Maria Jose; Sauve, Caroline; Conan, Anne; Andre, Marcos Rogerio; Kelly, Patrick; Muller, Ananda",NA,,NA,"Andre, Marcos Rogerio/C-4395-2012; Conan, Anne/AFH-1424-2022","Andre, Marcos Rogerio/0000-0002-1713-5222; Conan, Anne/0000-0001-6108-3346; Calchi, Ana Claudia/0000-0002-4096-5937",NA,NA,"Molecular Survey and Genetic Diversity of Bartonella spp. in Small Indian Mongooses (Urva auropunctata) and Their Fleas on Saint Kitts, West Indies.",,NA,NA,,NA,NA,NA,Microorganisms,NA,NA,NA,9,7,NA,NA,,,NA,10.3390/microorganisms9071350,NA,NA,NA,2021 Jun 22,2021,"This study aimed to molecularly survey and evaluate the genetic diversity of Bartonella spp. in mongooses and their fleas from St. Kitts. Spleen (n = 54), blood (n = 71), and pooled flea samples, all identified as Ctenocephalides felis (n = 53), were submitted to TaqMan real-time quantitative PCR (qPCR) targeting Bartonella-nuoG fragment (84 bp). Positive samples underwent further conventional PCR assays targeting five loci (gltA, rpoB, fstZ, nuoG, and ITS), subsequent sequencing, and phylogenetic and haplotype analyses. The overall occurrence of Bartonella spp. in mongooses and fleas was 51.2% (64/125 [95% CI (42.1-60.2%)]) and 62.3% (33/53) [95% CI (47.9-75.2%)]), respectively. From samples sequenced across the five loci, 50.8% (33/65) were identified as Bartonella henselae, 26.2% (17/65) were 96.74-99.01% similar by BLAST analysis to an unidentified Bartonella sp. previously reported in Japanese badgers (Meles anakuma), and 23.1% (15/65) were co-infected with both species. Nucleotide polymorphism analysis showed low diversity amongst haplotypes but did concur with phylogenetic analysis, placing the unidentified species in a separate clade from B. henselae by multiple mutational events. Our data confirms that mongooses and Ctenocephalides felis fleas collected from them are not only potential reservoirs for B. henselae but also a novel Bartonella sp. which we propose be called 'Candidatus Bartonella kittensis'.",,,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,1,NA,NA,2076-2607,,NA,MEDLINE:34206636,34206636,NA
41,Kim,NO,J,"Almasy, Emoke; Szederjesi, Janos; Rad, Paul; Georgescu, Anca",NA,,NA,"GURZU, SIMONA/AAD-2710-2019",,NA,NA,A Fatal Case of Community Acquired Cupriavidus Pauculus Pneumonia.,,NA,NA,,NA,NA,NA,Journal of critical care medicine (Universitatea de Medicina si Farmacie din Targu-Mures),NA,NA,NA,2,4,NA,NA,201,204,NA,10.1515/jccm-2016-0027,NA,NA,NA,2016-Oct,2016,"INTRODUCTION: Cupriavidus pauculus is a rarely isolated non-fermentative, aerobic bacillus, which occasionally causes severe human infections, especially in immunocompromised patients. Strains have been isolated from various clinical and environmental sources.CASE PRESENTATION: A 67-year-old man was admitted to the Intensive Care Unit with acute respiratory failure. The patient was diagnosed with bilateral pneumonia, pulmonary sepsis and underwent invasive mechanical ventilation. Examination revealed diminished bilateral vesicular breath sounds, fever, intense yellow tracheal secretions, a respiratory rate of 24/minute, a heart rate of 123/minute, and blood pressure of 75/55 mmHg. Vasoactive treatment was initiated. Investigations revealed elevated lactate and C-reactive protein levels. A chest X-ray showed bilateral infiltration. Parenteral ciprofloxacin and ceftriaxone were administered. Tracheal aspirate culture and blood culture showed bacterial growth of Cupriavidus pauculus. Colistin was added to the treatment. There was a poor clinical response despite repeated blood culture showing negative results. The diagnosis of multiple organ dysfunction syndrome (MODS) caused by C. pauculus was made. The patient died eleven days after admission.CONCLUSIONS: Clinical improvement cannot always be expected in spite of targeted antibiotic therapy. This pathogen should be considered responsible for infections that usually develop in immunocompromised patients.",,,NA,NA,NA,NA,NA,NA,6,0,0,0,4,0,6,NA,NA,2393-1809,,NA,MEDLINE:29967861,29967861,NA
42,Kim,YES,J,"Eardly, Bertrand; Elia, Patrick; Brockwell, John; Golemboski, Daniel; van Berkum, Peter",NA,,NA,,,NA,NA,Biogeography of a Novel Ensifer meliloti Clade Associated with the Australian Legume Trigonella suavissima.,,NA,NA,,NA,NA,NA,Applied and environmental microbiology,NA,NA,NA,83,10,NA,NA,,,NA,10.1128/AEM.03446-16,NA,NA,NA,2017 May 01,2017,"Here, we describe a novel clade within Ensifer meliloti and consider how geographic and ecological isolation contributed to the limited distribution of this group. Members of the genus Ensifer are best known for their ability to form nitrogen-fixing symbioses with forage legumes of three related genera, Medicago L., Melilotus Mill., and Trigonella L., which are members of the tribe Trifolieae. These legumes have a natural distribution extending from the Mediterranean Basin through western Asia, where there is an unsurpassed number of species belonging to these genera. Trigonella suavissima L. is unusual in that it is the only species in the tribe Trifolieae that is native to Australia. We compared the genetic diversity and taxonomic placement of rhizobia nodulating T. suavissima with those of members of an Ensifer reference collection. Our goal was to determine if the T. suavissima rhizobial strains, like their plant host, are naturally limited to the Australian continent. We used multilocus sequence analysis to estimate the genetic relatedness of 56 T. suavissima symbionts to 28 Ensifer reference strains. Sequence data were partitioned according to the replicons in which the loci are located. The results were used to construct replicon-specific phylogenetic trees. In both the chromosomal and chromid trees, the Australian strains formed a distinct clade within E. meliloti The strains also shared few alleles with Ensifer reference strains from other continents. Carbon source utilization assays revealed that the strains are also unusual in their ability to utilize 2-oxoglutarate as a sole carbon source. A strategy was outlined for locating similar strains elsewhere.IMPORTANCE In this study, we employed a biogeographical approach to investigate the origins of a symbiotic relationship between an Australian legume and its nitrogen-fixing rhizobia. The question of the ancestral origins of these symbionts is based on the observation that the legume host is not closely related to other native Australian legumes. Previous research has shown that the legume host Trigonella suavissima is instead closely related to legumes native to the Mediterranean Basin and western Asia, suggesting that it may have been introduced in Australia from those regions. This led to the question of whether its rhizobia may have been introduced as well. In this study, we were unable to find persuasive evidence supporting this hypothesis. Instead, our results suggest either that the T. suavissima rhizobia are native to Australia or that our methods for locating their close relatives elsewhere are inadequate. A strategy to investigate the latter alternative is proposed.",,,NA,NA,NA,NA,NA,NA,5,0,0,0,3,0,5,NA,NA,,1098-5336,NA,MEDLINE:28283520,28283520,NA
43,Kim,NO,J,"Samuelsen, Elin Djurhuus; Badawi, Nora; Nybroe, Ole; Sorensen, Sebastian R; Aamand, Jens",NA,,NA,"Badawi, Nora/A-4352-2014; Sorensen, Sebastian Reinhold/AAM-2406-2020; Nybroe, Ole/G-2421-2014","Badawi, Nora/0000-0003-3878-4675; Nybroe, Ole/0000-0001-7354-0188; Aamand, Jens/0000-0002-4641-639X",NA,NA,Adhesion to sand and ability to mineralise low pesticide concentrations are required for efficient bioaugmentation of flow-through sand filters.,,NA,NA,,NA,NA,NA,Applied microbiology and biotechnology,NA,NA,NA,101,1,NA,NA,411,421,NA,10.1007/s00253-016-7909-6,NA,NA,NA,2017-Jan,2017,"Pesticide-polluted drinking water may be remediated by inoculating waterworks sand filters with specific degrading bacteria. However, degradation efficiency is often hampered by the poor adhesion behaviour of the introduced bacteria. The phenoxy acid herbicide 4-chloro-2-methyl-phenoxy-acetic acid (MCPA) is a widespread groundwater contaminant. The aim of this study was to investigate whether specific surface characteristics of MCPA-degrading bacteria could be linked to their degrading capabilities in sand filters. Four MCPA degraders with different taxonomic affiliations and original habitats (Sphingomonas sp. PM2, Sphingomonas sp. ERG5, Burkholderia sp. TFD34, Cupriavidus sp. TFD38) were characterised with regard to their motility, cell surface hydrophobicity, biofilm formation, adhesion behaviour and ability to mineralise MCPA. Strains PM2 and ERG5 were non-motile and hydrophobic, whilst strains TFD34 and TFD38 were motile and less hydrophobic. All the strains except ERG5 showed low biofilm formation on polystyrene, although it was significantly higher on glass. PM2 was the most efficient MCPA degrader as it displayed no lag phase and reached >50% mineralisation at all concentrations (0.0016-25mgL-1). PM2 adhered significantly better to sand than the other strains. No link was found between motility, biofilm formation and the ability to adhere to sand. PM2 completely removed MCPA for 14days when inoculated in sand columns with a constant inlet of 1mgL-1 MCPA. These results demonstrate that besides the ability to degrade the contaminant, surface hydrophobicity and adherence abilities are significant parameters controlling sustained degradation in flow-through sand columns and must be considered when selecting bacteria for bioaugmentation.",,,NA,NA,NA,NA,NA,NA,10,0,0,0,9,0,10,NA,NA,,1432-0614,NA,MEDLINE:27734123,27734123,NA
45,Kim,YES,J,"Wendlandt, Camille E; Helliwell, Emily; Roberts, Miles; Nguyen, Kyle T; Friesen, Maren L; von Wettberg, Eric; Price, Paul; Griffitts, Joel S; Porter, Stephanie S",NA,,NA,"Roberts, Miles/AAU-2114-2021; von Wettberg, Eric/C-1115-2016","Roberts, Miles/0000-0001-9854-701X; von Wettberg, Eric/0000-0002-2724-0317; Friesen, Maren/0000-0002-4274-8928; Nguyen, Kyle/0000-0001-8688-8175; Porter, Stephanie/0000-0002-1193-9705",NA,NA,Decreased coevolutionary potential and increased symbiont fecundity during the biological invasion of a legume-rhizobium mutualism.,,NA,NA,,NA,NA,NA,Evolution; international journal of organic evolution,NA,NA,NA,75,3,NA,NA,731,747,NA,10.1111/evo.14164,NA,NA,NA,2021-03,2021,"Although most invasive species engage in mutualism, we know little about how mutualism evolves as partners colonize novel environments. Selection on cooperation and standing genetic variation for mutualism traits may differ between a mutualism's invaded and native ranges, which could alter cooperation and coevolutionary dynamics. To test for such differences, we compare mutualism traits between invaded- and native-range host-symbiont genotype combinations of the weedy legume, Medicago polymorpha, and its nitrogen-fixing rhizobium symbiont, Ensifer medicae, which have coinvaded North America. We find that mutualism benefits for plants are indistinguishable between invaded- and native-range symbioses. However, rhizobia gain greater fitness from invaded-range mutualisms than from native-range mutualisms, and this enhancement of symbiont fecundity could increase the mutualism's spread by increasing symbiont availability during plant colonization. Furthermore, mutualism traits in invaded-range symbioses show lower genetic variance and a simpler partitioning of genetic variance between host and symbiont sources, compared to native-range symbioses. This suggests that biological invasion has reduced mutualists' potential to respond to coevolutionary selection. Additionally, rhizobia bearing a locus (hrrP) that can enhance symbiotic fitness have more exploitative phenotypes in invaded-range than in native-range symbioses. These findings highlight the impacts of biological invasion on the evolution of mutualistic interactions.",,,NA,NA,NA,NA,NA,NA,13,0,0,0,4,0,13,NA,NA,,1558-5646,NA,MEDLINE:33433925,33433925,NA
46,Kim,NO,J,"Rodrigues, Richard R; Pineda, Rosana P; Barney, Jacob N; Nilsen, Erik T; Barrett, John E; Williams, Mark A",NA,,NA,"Barrett, John/D-5851-2016; Barney, Jacob/C-2412-2008","Barrett, John/0000-0002-7610-0505; Barney, Jacob/0000-0003-2949-5003; Williams, Mark A./0000-0002-4766-9399",NA,NA,Plant Invasions Associated with Change in Root-Zone Microbial Community Structure and Diversity.,,NA,NA,,NA,NA,NA,PloS one,NA,NA,NA,10,10,NA,NA,e0141424,e0141424,NA,10.1371/journal.pone.0141424,NA,NA,NA,2015,2015,"The importance of plant-microbe associations for the invasion of plant species have not been often tested under field conditions. The research sought to determine patterns of change in microbial communities associated with the establishment of invasive plants with different taxonomic and phenetic traits. Three independent locations in Virginia, USA were selected. One site was invaded by a grass (Microstegium vimineum), another by a shrub (Rhamnus davurica), and the third by a tree (Ailanthus altissima). The native vegetation from these sites was used as reference. 16S rRNA and ITS regions were sequenced to study root-zone bacterial and fungal communities, respectively, in invaded and non-invaded samples and analyzed using Quantitative Insights Into Microbial Ecology (QIIME). Though root-zone microbial community structure initially differed across locations, plant invasion shifted communities in similar ways. Indicator species analysis revealed that Operational Taxonomic Units (OTUs) closely related to Proteobacteria, Acidobacteria, Actinobacteria, and Ascomycota increased in abundance due to plant invasions. The Hyphomonadaceae family in the Rhodobacterales order and ammonia-oxidizing Nitrospirae phylum showed greater relative abundance in the invaded root-zone soils. Hyphomicrobiaceae, another bacterial family within the phyla Proteobacteria increased as a result of plant invasion, but the effect associated most strongly with root-zones of M. vimineum and R. davurica. Functional analysis using Phylogenetic Investigation of Communities by Reconstruction of Unobserved States (PICRUSt) showed bacteria responsible for nitrogen cycling in soil increased in relative abundance in association with plant invasion. In agreement with phylogenetic and functional analyses, greater turnover of ammonium and nitrate was associated with plant invasion. Overall, bacterial and fungal communities changed congruently across plant invaders, and support the hypothesis that nitrogen cycling bacteria and functions are important factors in plant invasions. Whether the changes in microbial communities are driven by direct plant microbial interactions or a result of plant-driven changes in soil properties remains to be determined.",,,NA,NA,NA,NA,NA,NA,52,3,0,0,47,0,53,NA,NA,,1932-6203,NA,MEDLINE:26505627,26505627,NA
