STUDY_ID,REVIEWERS,INCLUDE,Publication.Type,Authors,Book.Authors,Group.Authors,Book.Group.Authors,Researcher.Ids,ORCIDs,Book.Editors,Author...Arabic,Article.Title,Article.Title...SciELO,Article.Title...SciELO.1,Article.Title...Chinese,Article.Title...Russian,Patent.Number,Patent.Assignee,Source.Title...Arabic,Source.Title,Source.Title...Korean,Book.Series.Title,Book.Series.Subtitle,Volume,Issue,Special.Issue,Meeting.Abstract,Start.Page,End.Page,Article.Number,DOI,Book.DOI,Early.Access.Date,Supplement,Publication.Date,Publication.Year,Abstract,Abstract...Foreign,Abstract...English.Transliteration,Abstract...Foreign.1,Abstract...Korean,Conference.Title,Conference.Date,Conference.Sponsor,Conference.Location,Times.Cited..WoS.Core,Times.Cited..CSCD.,Times.Cited..RSCI,Times.Cited..ARCI,Times.Cited..BCI,Times.Cited..SCIELO,Times.Cited..All.Databases,X180.Day.Usage.Count,Since.2013.Usage.Count,ISSN,eISSN,ISBN,UT..Unique.ID.,Pubmed.Id,X
51,Smriti,NO,J,"Yan, Xu; Wang, Zhongren; Zhang, Kejing; Si, Mengying; Liu, Mingren; Chai, Liyuan; Liu, Xueduan; Shi, Yan",NA,NA,NA,,,NA,NA,Bacteria-enhanced dilute acid pretreatment of lignocellulosic biomass.,,NA,NA,,NA,NA,NA,Bioresource technology,NA,NA,NA,245,Pt A,NA,NA,419,425,NA,10.1016/j.biortech.2017.08.037,NA,NA,NA,2017-Dec,2017,"Pretreatment is indispensable for the large-scale and low-cost bio-products production from lignocellulosic biomass. Herein, a new bacteria-enhanced dilute acid pretreatment (BE-DAP) strategy was introduced. Cupriavidus basilensis B-8 as a potential bacterium for lignin degradation was employed. Multi-scale characterizations on the physicochemical structure of rice straw indicated that Cupriavidus basilensis B-8 could act on the lignin droplets formed in dilute acid pretreatment (DAP), and dig out these droplets to recover cracks and holes on rice straw surface, leaving an opened and porous structure for the easy access of enzyme to inner cellulose. Eventually, the enzymatic digestibility of RS was increased by 35-70% and 173-244% in BE-DAP compared to DAP pretreated and untreated RS, respectively. The BE-DAP strategy, as well as its physicochemical mechanism, opened new perspectives for lignocellulose pretreatment.",,,NA,NA,NA,NA,NA,NA,56,2,0,0,26,0,57,NA,NA,,1873-2976,NA,MEDLINE:28898839,28898839,NA
55,Smriti,NO,J,"Korniakova, Vesta; Devinck, Aurelie; Groleau, Marie-Christine; Deziel, Eric; Perreault, Jonathan",NA,NA,NA,,,NA,NA,Fluoride-Controlled Riboswitch-Based Dampening of Gene Expression for Cloning Potent Promoters.,,NA,NA,,NA,NA,NA,Frontiers in genetics,NA,NA,NA,12,,NA,NA,591543,591543,NA,10.3389/fgene.2021.591543,NA,NA,NA,2021,2021,"Bioreporter systems based on detectable enzyme activity, such as that of beta-galactosidase or luciferase, are key in novel bacterial promoter discovery and study. While these systems permit quantification of gene expression, their use is limited by the toxicity of the expressed reporter enzymes in a given host. Indeed, the most potent promoters may be overlooked if their activity causes a lethal overproduction of the reporter genes when screening for transcriptional activity of potential promoter sequences with the luxCDABE cassette. To overcome this limitation, a variation of the mini-CTX-lux plasmid has been designed which allows reduction of promoter activity via the addition of an adjacent fluoride riboswitch. The riboswitch adds a layer of regulation between the promoter and the reporter gene, allowing cloning of stronger promoters by weakening expression, while giving the potential to induce with fluoride to provide a good signal for weaker promoters, thus circumventing limitations associated with reporter toxicity. We noticed the riboswitch potential portability issues between species, suggesting caution when using riboswitches non-native to the species where it is being used. This study introduces a new molecular biology tool which will allow for the identification of previously unverifiable or uncharacterized potent promoters and also provides a cloning vector for translational fusion with luciferase in a plasmid compatible with many species such as from the genera Burkholderia and Pseudomonas.",,,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,1664-8021,,NA,MEDLINE:35126444,35126444,NA
56,Smriti,NO,J,"Harrer, Daniel; Windhorst, Carina; Bohner, Nicola; Novion Ducassou, Julia; Coute, Yohann; Gescher, Johannes",NA,NA,NA,"Coute, Yohann/G-2695-2015","Coute, Yohann/0000-0003-3896-6196; NOVION DUCASSOU, Julia/0000-0002-2243-8308",NA,NA,Production of acetoin from renewable resources under heterotrophic and mixotrophic conditions.,,NA,NA,,NA,NA,NA,Bioresource technology,NA,NA,NA,329,,NA,NA,124866,124866,NA,10.1016/j.biortech.2021.124866,NA,NA,NA,2021-Jun,2021,"This study aimed to reveal whether Cupriavidus necator H16 is suited for the production of acetoin based on the carboxylic acids acetate, butyrate and propionate under heterotrophic and mixotrophic conditions. The chosen production strain, lacking the polyhydroxybutyrate synthases phaC1 and phaC2, was revealed to be beneficiary for autotrophic acetoin production. Proteomic analysis of the strain determined that the deletions do indeed have a significant impact on pyruvate formation and its subsequent direction towards the introduced acetoin-synthesis pathway. Moreover, the strain was tested for its ability to use typical dark fermentation products under hetero- and mixotrophic conditions. Growth with butyrate and acetate led to low efficiencies, while 46.54% ±0.78 of the added propionate was converted into acetoin. Interestingly, mixotrophic conditions led to simultaneous consumption of acetate and butyrate with the gaseous substrates and lowered efficiency. In contrast, mixotrophic propionate consumption led to diauxic behavior and high carbon efficiency of 71.2% ±0.64.",,,NA,NA,NA,NA,NA,NA,3,1,0,0,2,0,3,NA,NA,,1873-2976,NA,MEDLINE:33647604,33647604,NA
59,Smriti,NO,J,"Azubuike, Christopher C; Gatehouse, Angharad M R; Howard, Thomas P",NA,NA,NA,"Azubuike, Christopher/AAE-3576-2022","Howard, Thomas/0000-0002-5546-4043",NA,NA,pCAT vectors overcome inefficient electroporation of Cupriavidus necator H16.,,NA,NA,,NA,NA,NA,New biotechnology,NA,NA,NA,65,,NA,NA,20,30,NA,10.1016/j.nbt.2021.07.003,NA,NA,NA,2021-Nov-25,2021,"Cupriavidus necator H16 is a chemolithoautotroph with a range of industrial biotechnological applications. Advanced metabolic engineering in the bacterium, however, is impeded by low transformation efficiency, making it difficult to introduce and screen new genetic functions rapidly. This study systematically characterized the broad host range plasmids pBHR1, pBBR1MCS-2 and pKT230 used frequently for C. necator engineering. Kanamycin resistance cassette (KanR) and a truncated sequence of the replication origin (Rep) are contributing factors to C. necator low electroporation transformation efficiency. Consequently, a series of modular minimal plasmids, named pCAT, were constructed. pCAT vectors transform C. necator H16 with a > 3000-fold higher efficiency (up to 107 CFU/mug DNA) compared to control plasmids. Further, pCAT vectors are highly stable, expressing reporter proteins over several days of serial cultivation in the absence of selection pressure. Finally, they can be assembled rapidly from PCR or synthesized DNA fragments, and restriction-ligation reactions can be efficiently electroporated directly into C. necator, circumventing the requirement to use Escherichia coli for plasmid maintenance or propagation. This study demonstrates that an understanding of the behaviour of the constituent parts of plasmids in a host is key to efficient propagation of genetic information, while offering new methods for engineering a bacterium with desirable industrial biotechnological features.",,,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,,1876-4347,NA,MEDLINE:34333160,34333160,NA
62,Smriti,YES,J,"Sheu, Shih-Yi; Chen, Ming-Hui; Liu, Wendy Y Y; Andrews, Mitchell; James, Euan K; Ardley, Julie K; De Meyer, Sofie E; James, Trevor K; Howieson, John G; Coutinho, Bruna G; Chen, Wen-Ming",NA,NA,NA,"James, Euan K/K-1135-2012; Andrews, Mitchell/R-3874-2018","James, Euan K/0000-0001-7969-6570; Andrews, Mitchell/0000-0002-3875-7290; De Meyer, Sofie/0000-0003-3555-7346",NA,NA,"Burkholderia dipogonis sp. nov., isolated from root  nodules of Dipogon lignosus in New Zealand  and Western Australia.",,NA,NA,,NA,NA,NA,International journal of systematic and evolutionary microbiology,NA,NA,NA,65,12,NA,NA,4716,4723,NA,10.1099/ijsem.0.000639,NA,NA,NA,2015-Dec,2015,"Seven strains, ICMP 19430T, ICMP 19429, ICMP 19431, WSM4637, WSM4638, WSM4639 and WSM4640, were isolated from nitrogen-fixing nodules on roots of the invasive South African legume Dipogon lignosus (subfamily Papilionoideae, tribe Phaseoleae) in New Zealand and Western Australia, and their taxonomic positions were investigated by using a polyphasic approach. All seven strains grew at 10-37 °C (optimum, 25-30 °C), at pH 4.0-9.0 (optimum, pH 6.0-7.0) and with 0-2 % (w/v) NaCl (optimum growth in the absence of NaCl). On the basis of 16S rRNA gene sequence analysis, the strains showed 99.0-99.5 % sequence similarity to the closest type strain, Burkholderia phytofirmans PsJNT, and 98.4-99.7 % sequence similarity to Burkholderia caledonica LMG 19076T. The predominant fatty acids were C18 : 1omega7c (21.0 % of the total fatty acids in strain ICMP 19430T), C16 : 0 (19.1 %), C17 : 0 cyclo (18.9 %), summed feature 3 (C16 : 1omega7c and/or C16 : 1omega6c; 10.7 %) and C19 : 0 cyclov omega8c (7.5 %). The polar lipid profile consisted of a mixture of phosphatidylethanolamine, phosphatidylglycerol, diphosphatidylglycerol and several uncharacterized aminophospholipids and phospholipids. The major isoprenoid quinone was Q-8 and the DNA G+C content of strain ICMP 19430T was 63.2 mol%. The DNA-DNA relatedness of the novel strains with respect to the closest neighbouring members of the genus Burkholderia was 55 % or less. On the basis of 16S rRNA and recA gene sequence similarities and chemotaxonomic and phenotypic data,these strains represent a novel symbiotic species in the genus Burkholderia, for which the name Burkholderia dipogonis sp. nov. is proposed, with the type strain ICMP 19430T (=LMG28415T=HAMBI 3637T).",,,NA,NA,NA,NA,NA,NA,21,0,0,0,19,0,21,NA,NA,,1466-5034,NA,MEDLINE:26410793,26410793,NA
69,Smriti,NO,J,"Munyati-Othman, Noor; Appasamy, Sri D; Damiri, Nadzirah; Emrizal, Reeki; Alipiah, Norfarrah Mohamed; Ramlan, Effirul Ikhwan; Firdaus-Raih, Mohd",NA,NA,NA,"Appasamy, Sri Devan/GOV-5499-2022; Othman, Noor Munyati/ACF-3890-2022; Firdaus-Raih, Mohd/A-9217-2011; Mohamed-Alipiah, Norfarrah/CAJ-4103-2022; Firdaus-Raih, Mohd/H-3286-2019","Appasamy, Sri Devan/0000-0001-6609-3535; Firdaus-Raih, Mohd/0000-0003-4275-4663; Mohamed-Alipiah, Norfarrah/0000-0002-3862-755X; Firdaus-Raih, Mohd/0000-0003-4275-4663; Emrizal, Reeki/0000-0001-5956-2428",NA,NA,Regulation of Glycine Cleavage and Detoxification by a Highly Conserved Glycine Riboswitch in Burkholderia spp.,,NA,NA,,NA,NA,NA,Current microbiology,NA,NA,NA,78,8,NA,NA,2943,2955,NA,10.1007/s00284-021-02550-5,NA,NA,NA,2021-Aug,2021,"The glycine riboswitch is a known regulatory element that is unique in having two aptamers that are joined by a linker region. In this study, we investigated a glycine riboswitch located in the 5' untranslated region of a glycine cleavage system homolog (gcvTHP) in Burkholderia spp. Structure prediction using the sequence generated a model with a glycine binding pocket composed of base-triple interactions (G62-A64-A86 and G65-U84-C85) that are supported by A/G minor interactions (A17-C60-G88 and G16-C61-G87, respectively) and two ribose-zipper motifs (C11-G12 interacting with A248-A247 and C153-U154 interacting with A79-A78) which had not been previously reported. The capacity of the riboswitch to bind to glycine was experimentally validated by native gel assays and the crucial role of interactions that make up the glycine binding pocket were proven by mutations of A17U and G16C which resulted in conformational differences that may lead to dysfunction. Using glycine supplemented minimal media, we were able to prove that the expression of the gcvTHP genes found downstream of the riboswitch responded to the glycine concentrations introduced thus confirming the role of this highly conserved Burkholderia riboswitch and its associated genes as a putative glycine detoxification system in Burkholderia spp.",,,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,NA,NA,,1432-0991,NA,MEDLINE:34076709,34076709,NA
70,Smriti,NO,J,"Niehs, Sarah P; Kumpfmuller, Jana; Dose, Benjamin; Little, Rory F; Ishida, Keishi; Florez, Laura V; Kaltenpoth, Martin; Hertweck, Christian",NA,NA,NA,"Kaltenpoth, Martin/M-8475-2014; Hertweck, Christian/AAZ-8452-2021","Kaltenpoth, Martin/0000-0001-9450-0345; Hertweck, Christian/0000-0002-0367-337X; Little, Rory/0000-0003-4279-1405; Niehs, Sarah P./0000-0002-2012-5949; Krabbe, Jana/0000-0003-3510-8276; Florez, Laura V./0000-0002-0761-3729",NA,NA,Insect-Associated Bacteria Assemble the Antifungal Butenolide Gladiofungin by Non-Canonical Polyketide Chain Termination.,,NA,NA,,NA,NA,NA,Angewandte Chemie (International ed. in English),NA,NA,NA,59,51,NA,NA,23122,23126,NA,10.1002/anie.202005711,NA,NA,NA,12/14/2020,2020,"Genome mining of one of the protective symbionts (Burkholderia gladioli) of the invasive beetle Lagria villosa revealed a cryptic gene cluster that codes for the biosynthesis of a novel antifungal polyketide with a glutarimide pharmacophore. Targeted gene inactivation, metabolic profiling, and bioassays led to the discovery of the gladiofungins as previously-overlooked components of the antimicrobial armory of the beetle symbiont, which are highly active against the entomopathogenic fungus Purpureocillium lilacinum. By mutational analyses, isotope labeling, and computational analyses of the modular polyketide synthase, we found that the rare butenolide moiety of gladiofungins derives from an unprecedented polyketide chain termination reaction involving a glycerol-derived C3 building block. The key role of an A-factor synthase (AfsA)-like offloading domain was corroborated by CRISPR-Cas-mediated gene editing, which facilitated precise excision within a PKS domain.",,,NA,NA,NA,NA,NA,NA,12,1,0,0,6,0,13,NA,NA,,1521-3773,NA,MEDLINE:32588959,32588959,NA
76,Smriti,NO,J,"Rachlin, Audrey; Shilton, Cathy; Webb, Jessica R; Mayo, Mark; Kaestli, Mirjam; Kleinecke, Mariana; Rigas, Vanessa; Benedict, Suresh; Gurry, Ian; Currie, Bart J",NA,NA,NA,,,NA,NA,"Melioidosis fatalities in captive slender-tailed meerkats (Suricata suricatta): combining epidemiology, pathology and whole-genome sequencing supports variable mechanisms of transmission with one health implications.",,NA,NA,,NA,NA,NA,BMC veterinary research,NA,NA,NA,15,1,NA,NA,458,458,NA,10.1186/s12917-019-2198-9,NA,NA,NA,2019 Dec 19,2019,"BACKGROUND: Melioidosis is a tropical infectious disease which is being increasingly recognised throughout the globe. Infection occurs in humans and animals, typically through direct exposure to soil or water containing the environmental bacterium Burkholderia pseudomallei. Case clusters of melioidosis have been described in humans following severe weather events and in exotic animals imported into melioidosis endemic zones. Direct transmission of B. pseudomallei between animals and/or humans has been documented but is considered extremely rare. Between March 2015 and October 2016 eight fatal cases of melioidosis were reported in slender-tailed meerkats (Suricata suricatta) on display at a Wildlife Park in Northern Australia. To further investigate the melioidosis case cluster we sampled the meerkat enclosure and adjacent park areas and performed whole-genome sequencing (WGS) on all culture-positive B. pseudomallei environmental and clinical isolates.RESULTS: WGS confirmed that the fatalities were caused by two different B. pseudomallei sequence types (STs) but that seven of the meerkat isolates were highly similar on the whole-genome level. Used concurrently with detailed pathology data, our results demonstrate that the seven cases originated from a single original source, but routes of infection varied amongst meerkats belonging to the clonal outbreak cluster. Moreover, in some instances direct transmission may have transpired through wounds inflicted while fighting.CONCLUSIONS: Collectively, this study supports the use of high-resolution WGS to enhance epidemiological investigations into transmission modalities and pathogenesis of melioidosis, especially in the instance of a possible clonal outbreak scenario in exotic zoological collections. Such findings from an animal outbreak have important One Health implications.",,,NA,NA,NA,NA,NA,NA,5,0,0,0,3,0,5,NA,NA,,1746-6148,NA,MEDLINE:31856823,31856823,NA
79,Smriti,NO,J,"Stone, Nathan E; Hall, Carina M; Browne, A Springer; Sahl, Jason W; Hutton, Shelby M; Santana-Propper, Ella; Celona, Kimberly R; Guendel, Irene; Harrison, Cosme J; Gee, Jay E; Elrod, Mindy G; Busch, Joseph D; Hoffmaster, Alex R; Ellis, Esther M; Wagner, David M",NA,NA,NA,,"Gee, Jay/0000-0003-4308-1659",NA,NA,"Burkholderia pseudomallei in Soil, US Virgin Islands, 2019.",,NA,NA,,NA,NA,NA,Emerging infectious diseases,NA,NA,NA,26,11,NA,NA,2773,2775,NA,10.3201/eid2611.191577,NA,NA,NA,2020-11,2020,"The distribution of Burkholderia pseudomallei in the Caribbean is poorly understood. We isolated B. pseudomallei from US Virgin Islands soil. The soil isolate was genetically similar to other isolates from the Caribbean, suggesting that B. pseudomallei might have been introduced to the islands multiple times through severe weather events.",,,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,,1080-6059,NA,MEDLINE:33079041,33079041,NA
80,Smriti,YES,J,"Huang, Cheng-Tai; Liu, Chi-Te; Chen, Shiang-Jiuun; Kao, Wen-Yuan",NA,NA,NA,,,NA,NA,"Phylogenetic Identification, Phenotypic Variations, and Symbiotic Characteristics of the Peculiar Rhizobium, Strain CzR2, Isolated from Crotalaria zanzibarica in Taiwan.",,NA,NA,,NA,NA,NA,Microbes and environments,NA,NA,NA,31,4,NA,NA,410,417,NA,10.1264/jsme2.ME16063,NA,NA,NA,2016-Dec-23,2016,"Crotalaria zanzibarica is an exotic and widely distributed leguminous plant in Taiwan. The relationship between C. zanzibarica and its rhizobial symbionts has been suggested to contribute to its successful invasion. A rhizobial strain (designed as CzR2) isolated from the root nodules of C. zanzibarica and cultivated in standard YEM medium displayed pleomorphism, with cells ranging between 2 and 10 mum in length and some branching. In the present study, we identified this rhizobial strain, investigated the causes of pleomorphism, and examined the nodules formed. The results of a multilocus sequence analysis of the atpD, dnaK, glnII, gyrB, recA, and rpoB genes revealed that CzR2 belongs to Bradyrhizobium arachidis, a peanut symbiont recently isolated from China. Cells of the strain were uniformly rod-shaped in basal HM medium, but displayed pleomorphism in the presence of yeast extract, mannitol, or fructose. These results indicate that the morphology of CzR2 in its free-living state is affected by nutrient conditions. Several highly pleomorphic bacteroids enclosed in symbiosomes were frequently detected in FM and TEM observations of sections of the indeterminate nodules induced by CzR2; however, no infection thread was identified. Flow cytometric analyses showed that CzR2 cells in YEM medium and in the nodules of C. zanzibarica had two or more than two peaks in relative DNA contents, respectively, suggesting that the elongated cells of CzR2 in its free-living state occur due to a cell cycle-delayed process, while those in its symbiotic state are from genomic endo-reduplication.",,,NA,NA,NA,NA,NA,NA,3,0,0,0,3,0,3,NA,NA,,1347-4405,NA,MEDLINE:27682803,27682803,NA
83,Smriti,NO,J,"Kang, Jun Won; Doty, Sharon Lafferty",NA,NA,NA,,"Doty, Sharon/0000-0002-9546-315X",NA,NA,Cometabolic degradation of trichloroethylene by Burkholderia cepacia G4 with poplar leaf homogenate.,,NA,NA,,NA,NA,NA,Canadian journal of microbiology,NA,NA,NA,60,7,NA,NA,487,90,NA,10.1139/cjm-2014-0095,NA,NA,NA,2014-Jul,2014,"Trichloroethylene (TCE), a chlorinated organic solvent, is one of the most common and widespread groundwater contaminants worldwide. Among the group of TCE-degrading aerobic bacteria, Burkholderia cepacia G4 is the best-known representative. This strain requires the addition of specific substrates, including toluene, phenol, and benzene, to induce the enzymes to degrade TCE. However, the substrates are toxic and introducing them into the soil can result in secondary contamination. In this study, poplar leaf homogenate containing natural phenolic compounds was tested for the ability to induce the growth of and TCE degradation by B. cepacia G4. The results showed that the G4 strain could grow and degrade TCE well with the addition of phytochemicals. The poplar leaf homogenate also functioned as an inducer of the toluene-ortho-monooxygenase (TOM) gene in B. cepacia G4.",,,NA,NA,NA,NA,NA,NA,6,0,0,0,6,0,6,NA,NA,,1480-3275,NA,MEDLINE:24992516,24992516,NA
86,Smriti,NO,J,"Wang, Yingmu; Chen, Shi; Zhou, Jian; Fan, Xing; He, Lei; Fan, Gongduan",NA,NA,NA,,,NA,NA,Enhanced degradation capability of white-rot fungi after short-term pre-exposure to silver ion: Performance and selectively antimicrobial mechanisms.,,NA,NA,,NA,NA,NA,The Science of the total environment,NA,NA,NA,818,,NA,NA,151672,151672,NA,10.1016/j.scitotenv.2021.151672,NA,NA,NA,2022-Apr-20,2022,"Azo dyes in wastewater have great threats to environment and human health. White-rot fungi (WRF) have broad-spectrum potential for such refractory organics bioremediation; however, their applications are largely restrained by the poor viability owning to microbial invasion under non-sterile conditions. In this study, short-term pre-exposure to silver ion (Ag+) was demonstrated to be a practical, economic, and green method to enhance the perdurability of azo dyes decoloration by WRF Phanerochaete chrysosporium under non-sterile conditions. In control (without Ag+ pre-exposure), decoloration deactivated since cycle 7 (<10%), whereas in Ag+ pre-exposure groups, the decoloration ratios remained 91.5%-94.7% after 7cycles. Variations in decoloration-related extracellular lignin enzyme activities were consistent with the decoloration effectiveness. The enhanced decoloration capability in Ag+ pre-exposure groups under non-sterile conditions could be ascribed to the selectively antimicrobial action by Ag+. The released Ag+ from the self-assembled silver nanoparticles (AgNPs) could selectively stimulate the proliferation and viability of P. chrysosporium, and simultaneously inhibit the growths of invasive microorganisms. The pyrosequencing results indicated that genus Sphingomonas (24.1%-31.3%) was the main invasive bacteria in Ag+ pre-exposure groups after long-term operation owing to the AgNPs passivation. As control, the invasive fungi (Asterotremella humicola) and bacteria (Burkholderia spp.) occurred in control after short-term operation, and genus Burkholderia (74.9%) dominated after long-term operation, leading to decoloration deactivation. Overall, these findings offer a new insight into the bio-nano interactions between WRF and invasive microorganisms in response to Ag+ or biogenic AgNPs, and could extend WRF application perspective under non-sterile conditions in future.",,,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,,1879-1026,NA,MEDLINE:34793791,34793791,NA
